date,cases_accumulated,recovered,deceased,Isla,hospitalized,intensive_care
2020-04-01,3,0,0,El Hierro,1,0
2020-04-02,3,0,0,El Hierro,1,0
2020-04-03,3,1,0,El Hierro,2,0
2020-04-04,3,1,0,El Hierro,2,0
2020-04-05,3,1,0,El Hierro,1,0
2020-04-06,3,1,0,El Hierro,2,0
2020-04-07,3,1,0,El Hierro,1,0
2020-04-08,3,2,0,El Hierro,1,0
2020-04-09,3,2,0,El Hierro,2,0
2020-04-10,3,2,0,El Hierro,2,0
2020-04-11,3,2,0,El Hierro,2,0
2020-04-12,3,2,0,El Hierro,0,0
2020-04-13,3,2,0,El Hierro,0,0
2020-04-14,3,2,0,El Hierro,0,0
2020-04-15,3,2,0,El Hierro,0,0
2020-04-16,3,2,0,El Hierro,0,0
2020-04-17,3,2,0,El Hierro,0,0
2020-04-18,3,2,0,El Hierro,0,0
2020-04-19,3,2,0,El Hierro,0,0
2020-04-20,3,2,0,El Hierro,0,0
2020-04-21,3,2,0,El Hierro,0,0
2020-04-22,3,2,0,El Hierro,0,0
2020-04-23,3,2,0,El Hierro,0,0
2020-04-24,3,2,0,El Hierro,0,0
2020-04-25,3,2,0,El Hierro,0,0
2020-04-26,3,2,0,El Hierro,0,0
2020-04-27,3,2,0,El Hierro,0,0
2020-04-28,3,2,0,El Hierro,0,0
2020-04-29,3,2,0,El Hierro,1,0
2020-04-30,3,2,0,El Hierro,0,0
2020-08-01,3,3,0,El Hierro,0,0
2020-08-02,3,3,0,El Hierro,0,0
2020-08-03,3,3,0,El Hierro,0,0
2020-08-04,3,3,0,El Hierro,0,0
2020-08-05,3,3,0,El Hierro,0,0
2020-08-06,3,3,0,El Hierro,0,0
2020-08-07,3,3,0,El Hierro,0,0
2020-08-08,3,3,0,El Hierro,0,0
2020-08-09,3,3,0,El Hierro,0,0
2020-08-10,3,3,0,El Hierro,0,0
2020-08-11,3,3,0,El Hierro,0,0
2020-08-12,3,3,0,El Hierro,0,0
2020-08-13,3,3,0,El Hierro,0,0
2020-08-14,3,3,0,El Hierro,0,0
2020-08-15,3,3,0,El Hierro,0,0
2020-08-16,3,3,0,El Hierro,0,0
2020-08-17,3,3,0,El Hierro,0,0
2020-08-18,3,3,0,El Hierro,0,0
2020-08-19,3,3,0,El Hierro,0,0
2020-08-20,3,3,0,El Hierro,0,0
2020-08-21,3,3,0,El Hierro,0,0
2020-08-22,5,3,0,El Hierro,0,0
2020-08-23,9,3,0,El Hierro,0,0
2020-08-24,11,3,0,El Hierro,0,0
2020-08-25,12,3,0,El Hierro,0,0
2020-08-26,12,3,0,El Hierro,0,0
2020-08-27,14,3,0,El Hierro,0,0
2020-08-28,14,3,0,El Hierro,0,0
2020-08-29,18,3,0,El Hierro,0,0
2020-08-30,39,3,0,El Hierro,0,0
2020-08-31,40,3,0,El Hierro,0,0
2020-12-01,69,67,1,El Hierro,0,0
2020-12-02,69,67,1,El Hierro,0,0
2020-12-03,69,68,1,El Hierro,0,0
2020-12-04,69,68,1,El Hierro,1,0
2020-12-05,69,68,1,El Hierro,1,0
2020-12-06,69,68,1,El Hierro,1,0
2020-12-07,69,68,1,El Hierro,1,0
2020-12-08,69,68,1,El Hierro,1,0
2020-12-09,69,68,1,El Hierro,1,0
2020-12-10,69,68,1,El Hierro,1,0
2020-12-11,69,68,1,El Hierro,1,0
2020-12-12,69,68,1,El Hierro,1,0
2020-12-13,69,68,1,El Hierro,1,0
2020-12-14,69,68,1,El Hierro,0,0
2020-12-15,69,68,1,El Hierro,1,0
2020-12-16,69,68,1,El Hierro,1,0
2020-12-17,70,68,1,El Hierro,0,0
2020-12-18,70,68,1,El Hierro,0,0
2020-12-19,70,68,1,El Hierro,0,0
2020-12-20,71,68,1,El Hierro,0,0
2020-12-21,72,68,1,El Hierro,0,0
2020-12-22,73,68,1,El Hierro,0,0
2020-12-23,73,68,1,El Hierro,0,0
2020-12-24,73,68,1,El Hierro,0,0
2020-12-25,73,68,1,El Hierro,0,0
2020-12-26,74,68,1,El Hierro,0,0
2020-12-27,74,68,1,El Hierro,0,0
2020-12-28,74,69,1,El Hierro,0,0
2020-12-29,79,69,1,El Hierro,NA,NA
2020-02-25,0,0,0,El Hierro,NA,NA
2020-02-27,0,0,0,El Hierro,NA,NA
2020-02-28,0,0,0,El Hierro,NA,NA
2020-02-29,0,0,0,El Hierro,NA,NA
2020-01-31,0,0,0,El Hierro,NA,NA
2020-07-01,3,3,0,El Hierro,0,0
2020-07-02,3,3,0,El Hierro,0,0
2020-07-03,3,3,0,El Hierro,0,0
2020-07-04,3,3,0,El Hierro,0,0
2020-07-06,3,3,0,El Hierro,0,0
2020-07-08,3,3,0,El Hierro,0,0
2020-07-09,3,3,0,El Hierro,0,0
2020-07-10,3,3,0,El Hierro,0,0
2020-07-11,3,3,0,El Hierro,0,0
2020-07-12,3,3,0,El Hierro,0,0
2020-07-13,3,3,0,El Hierro,0,0
2020-07-14,3,3,0,El Hierro,0,0
2020-07-15,3,3,0,El Hierro,0,0
2020-07-16,3,3,0,El Hierro,0,0
2020-07-17,3,3,0,El Hierro,0,0
2020-07-18,3,3,0,El Hierro,0,0
2020-07-19,3,3,0,El Hierro,0,0
2020-07-20,3,3,0,El Hierro,0,0
2020-07-21,3,3,0,El Hierro,0,0
2020-07-22,3,3,0,El Hierro,0,0
2020-07-23,3,3,0,El Hierro,0,0
2020-07-24,3,3,0,El Hierro,0,0
2020-07-25,3,3,0,El Hierro,0,0
2020-07-26,3,3,0,El Hierro,0,0
2020-07-27,3,3,0,El Hierro,0,0
2020-07-28,3,3,0,El Hierro,0,0
2020-07-29,3,3,0,El Hierro,0,0
2020-07-30,3,3,0,El Hierro,0,0
2020-07-31,3,3,0,El Hierro,0,0
2020-06-01,3,3,0,El Hierro,0,0
2020-06-02,3,3,0,El Hierro,1,0
2020-06-03,3,3,0,El Hierro,0,0
2020-06-04,3,3,0,El Hierro,0,0
2020-06-05,3,3,0,El Hierro,0,0
2020-06-06,3,3,0,El Hierro,2,0
2020-06-07,3,3,0,El Hierro,0,0
2020-06-08,3,3,0,El Hierro,0,0
2020-06-09,3,3,0,El Hierro,0,0
2020-06-10,3,3,0,El Hierro,0,0
2020-06-11,3,3,0,El Hierro,0,0
2020-06-12,3,3,0,El Hierro,0,0
2020-06-13,3,3,0,El Hierro,0,0
2020-06-14,3,3,0,El Hierro,0,0
2020-06-15,3,3,0,El Hierro,0,0
2020-06-16,3,3,0,El Hierro,0,0
2020-06-17,3,3,0,El Hierro,0,0
2020-06-18,3,3,0,El Hierro,0,0
2020-06-19,3,3,0,El Hierro,0,0
2020-06-20,3,3,0,El Hierro,0,0
2020-06-21,3,3,0,El Hierro,0,0
2020-06-22,3,3,0,El Hierro,0,0
2020-06-23,3,3,0,El Hierro,0,0
2020-06-24,3,3,0,El Hierro,0,0
2020-06-25,3,3,0,El Hierro,0,0
2020-06-26,3,3,0,El Hierro,0,0
2020-06-27,3,3,0,El Hierro,0,0
2020-06-28,3,3,0,El Hierro,0,0
2020-06-29,3,3,0,El Hierro,0,0
2020-06-30,3,3,0,El Hierro,0,0
2020-03-03,0,0,0,El Hierro,NA,NA
2020-03-04,0,0,0,El Hierro,NA,NA
2020-03-05,0,0,0,El Hierro,NA,NA
2020-03-06,0,0,0,El Hierro,NA,NA
2020-03-07,0,0,0,El Hierro,NA,NA
2020-03-08,0,0,0,El Hierro,NA,NA
2020-03-09,0,0,0,El Hierro,NA,NA
2020-03-10,0,0,0,El Hierro,NA,NA
2020-03-11,0,0,0,El Hierro,NA,NA
2020-03-12,0,0,0,El Hierro,NA,NA
2020-03-13,0,0,0,El Hierro,NA,NA
2020-03-14,0,0,0,El Hierro,NA,NA
2020-03-15,0,0,0,El Hierro,NA,NA
2020-03-16,0,0,0,El Hierro,NA,NA
2020-03-17,0,0,0,El Hierro,NA,NA
2020-03-18,0,0,0,El Hierro,NA,NA
2020-03-19,1,0,0,El Hierro,NA,NA
2020-03-20,2,0,0,El Hierro,NA,NA
2020-03-21,2,0,0,El Hierro,NA,NA
2020-03-22,3,0,0,El Hierro,NA,NA
2020-03-23,3,0,0,El Hierro,3,0
2020-03-24,3,0,0,El Hierro,3,0
2020-03-25,3,0,0,El Hierro,3,0
2020-03-26,3,0,0,El Hierro,3,0
2020-03-27,3,0,0,El Hierro,2,0
2020-03-28,3,0,0,El Hierro,2,0
2020-03-29,3,0,0,El Hierro,3,0
2020-03-30,3,0,0,El Hierro,1,0
2020-03-31,3,0,0,El Hierro,1,0
2020-05-01,3,2,0,El Hierro,0,0
2020-05-02,3,2,0,El Hierro,0,0
2020-05-03,3,2,0,El Hierro,0,0
2020-05-04,3,2,0,El Hierro,0,0
2020-05-05,3,2,0,El Hierro,0,0
2020-05-06,3,2,0,El Hierro,0,0
2020-05-07,3,2,0,El Hierro,1,0
2020-05-08,3,2,0,El Hierro,1,0
2020-05-09,3,2,0,El Hierro,1,0
2020-05-10,3,2,0,El Hierro,0,0
2020-05-11,3,2,0,El Hierro,0,0
2020-05-12,3,3,0,El Hierro,1,0
2020-05-13,3,3,0,El Hierro,0,0
2020-05-14,3,3,0,El Hierro,0,0
2020-05-15,3,3,0,El Hierro,0,0
2020-05-16,3,3,0,El Hierro,1,0
2020-05-17,3,3,0,El Hierro,0,0
2020-05-18,3,3,0,El Hierro,0,0
2020-05-19,3,3,0,El Hierro,0,0
2020-05-20,3,3,0,El Hierro,0,0
2020-05-21,3,3,0,El Hierro,0,0
2020-05-22,3,3,0,El Hierro,0,0
2020-05-23,3,3,0,El Hierro,0,0
2020-05-24,3,3,0,El Hierro,0,0
2020-05-25,3,3,0,El Hierro,0,0
2020-05-26,3,3,0,El Hierro,0,0
2020-05-27,3,3,0,El Hierro,0,0
2020-05-28,3,3,0,El Hierro,0,0
2020-05-29,3,3,0,El Hierro,0,0
2020-05-30,3,3,0,El Hierro,0,0
2020-05-31,3,3,0,El Hierro,0,0
2020-11-01,66,61,1,El Hierro,0,0
2020-11-02,66,63,1,El Hierro,0,0
2020-11-03,66,64,1,El Hierro,0,0
2020-11-04,66,64,1,El Hierro,0,0
2020-11-05,66,64,1,El Hierro,0,0
2020-11-06,66,65,1,El Hierro,0,0
2020-11-07,66,65,1,El Hierro,0,0
2020-11-08,66,65,1,El Hierro,0,0
2020-11-09,66,65,1,El Hierro,0,0
2020-11-10,67,65,1,El Hierro,0,0
2020-11-11,67,65,1,El Hierro,0,0
2020-11-12,67,65,1,El Hierro,0,0
2020-11-13,67,65,1,El Hierro,0,0
2020-11-14,67,65,1,El Hierro,1,0
2020-11-15,67,65,1,El Hierro,1,0
2020-11-16,67,65,1,El Hierro,1,0
2020-11-17,67,65,1,El Hierro,1,0
2020-11-18,67,65,1,El Hierro,1,0
2020-11-19,67,65,1,El Hierro,1,0
2020-11-20,68,66,1,El Hierro,1,0
2020-11-21,68,66,1,El Hierro,1,0
2020-11-22,68,66,1,El Hierro,0,0
2020-11-23,69,66,1,El Hierro,0,0
2020-11-24,69,66,1,El Hierro,0,0
2020-11-25,69,66,1,El Hierro,0,0
2020-11-26,69,66,1,El Hierro,0,0
2020-11-27,69,66,1,El Hierro,0,0
2020-11-28,69,66,1,El Hierro,0,0
2020-11-29,69,66,1,El Hierro,0,0
2020-11-30,69,67,1,El Hierro,0,0
2020-10-01,49,48,0,El Hierro,0,0
2020-10-02,49,48,0,El Hierro,0,0
2020-10-03,49,48,0,El Hierro,0,0
2020-10-04,49,48,0,El Hierro,0,0
2020-10-05,49,48,0,El Hierro,0,0
2020-10-06,51,48,0,El Hierro,0,0
2020-10-07,51,48,0,El Hierro,0,0
2020-10-08,51,48,0,El Hierro,0,0
2020-10-09,51,48,0,El Hierro,0,0
2020-10-10,51,48,0,El Hierro,0,0
2020-10-11,51,48,0,El Hierro,0,0
2020-10-12,52,49,0,El Hierro,1,0
2020-10-13,53,49,0,El Hierro,1,0
2020-10-14,54,49,0,El Hierro,3,0
2020-10-15,55,49,0,El Hierro,2,0
2020-10-16,56,51,0,El Hierro,2,0
2020-10-17,57,51,0,El Hierro,1,0
2020-10-18,57,52,0,El Hierro,1,0
2020-10-19,57,52,0,El Hierro,1,0
2020-10-20,60,52,0,El Hierro,1,0
2020-10-21,61,52,1,El Hierro,1,0
2020-10-22,61,52,1,El Hierro,1,0
2020-10-23,64,52,1,El Hierro,1,0
2020-10-24,65,52,1,El Hierro,1,0
2020-10-25,65,53,1,El Hierro,1,0
2020-10-26,65,55,1,El Hierro,1,0
2020-10-27,66,56,1,El Hierro,1,0
2020-10-28,66,57,1,El Hierro,1,0
2020-10-29,66,59,1,El Hierro,1,0
2020-10-30,66,61,1,El Hierro,1,0
2020-10-31,66,61,1,El Hierro,1,0
2020-09-01,40,3,0,El Hierro,0,0
2020-09-02,40,3,0,El Hierro,0,0
2020-09-03,41,3,0,El Hierro,0,0
2020-09-04,41,3,0,El Hierro,0,0
2020-09-05,42,3,0,El Hierro,0,0
2020-09-06,42,3,0,El Hierro,0,0
2020-09-07,46,3,0,El Hierro,0,0
2020-09-08,47,3,0,El Hierro,1,0
2020-09-09,47,5,0,El Hierro,1,0
2020-09-10,47,29,0,El Hierro,1,0
2020-09-11,47,29,0,El Hierro,1,0
2020-09-12,47,29,0,El Hierro,1,0
2020-09-13,47,29,0,El Hierro,1,0
2020-09-14,47,34,0,El Hierro,1,0
2020-09-15,47,35,0,El Hierro,1,0
2020-09-16,47,39,0,El Hierro,1,0
2020-09-17,47,45,0,El Hierro,1,0
2020-09-18,48,47,0,El Hierro,0,0
2020-09-19,48,47,0,El Hierro,0,0
2020-09-20,48,48,0,El Hierro,0,0
2020-09-21,48,48,0,El Hierro,0,0
2020-09-22,48,48,0,El Hierro,0,0
2020-09-23,48,48,0,El Hierro,0,0
2020-09-24,48,48,0,El Hierro,0,0
2020-09-25,48,48,0,El Hierro,0,0
2020-09-26,48,48,0,El Hierro,0,0
2020-09-27,48,48,0,El Hierro,0,0
2020-09-28,48,48,0,El Hierro,0,0
2020-09-29,48,48,0,El Hierro,0,0
2020-09-30,49,48,0,El Hierro,0,0
2020-04-01,33,11,0,Fuerteventura,4,2
2020-04-02,34,12,0,Fuerteventura,4,2
2020-04-03,35,15,0,Fuerteventura,7,2
2020-04-04,35,15,0,Fuerteventura,4,2
2020-04-05,36,17,0,Fuerteventura,4,2
2020-04-06,37,18,0,Fuerteventura,3,2
2020-04-07,37,18,0,Fuerteventura,4,2
2020-04-08,38,20,0,Fuerteventura,3,2
2020-04-09,38,20,0,Fuerteventura,3,2
2020-04-10,39,20,0,Fuerteventura,3,2
2020-04-11,39,23,0,Fuerteventura,3,2
2020-04-12,39,23,0,Fuerteventura,5,2
2020-04-13,39,24,0,Fuerteventura,3,2
2020-04-14,39,28,0,Fuerteventura,2,1
2020-04-15,39,30,0,Fuerteventura,3,1
2020-04-16,39,30,0,Fuerteventura,3,1
2020-04-17,42,32,0,Fuerteventura,3,1
2020-04-18,42,32,0,Fuerteventura,3,1
2020-04-19,43,34,0,Fuerteventura,2,1
2020-04-20,43,34,0,Fuerteventura,2,1
2020-04-21,43,34,0,Fuerteventura,4,1
2020-04-22,44,34,0,Fuerteventura,3,2
2020-04-23,44,35,0,Fuerteventura,3,2
2020-04-24,44,35,0,Fuerteventura,4,2
2020-04-25,44,36,0,Fuerteventura,4,2
2020-04-26,44,36,0,Fuerteventura,2,2
2020-04-27,44,37,0,Fuerteventura,5,2
2020-04-28,44,40,0,Fuerteventura,4,2
2020-04-29,44,40,0,Fuerteventura,2,2
2020-04-30,44,40,0,Fuerteventura,3,2
2020-08-01,147,143,0,Fuerteventura,0,0
2020-08-02,147,143,0,Fuerteventura,0,0
2020-08-03,152,143,0,Fuerteventura,0,0
2020-08-04,153,144,0,Fuerteventura,0,0
2020-08-05,154,144,0,Fuerteventura,0,0
2020-08-06,154,144,0,Fuerteventura,0,0
2020-08-07,155,144,0,Fuerteventura,1,0
2020-08-08,155,145,0,Fuerteventura,1,0
2020-08-09,155,145,0,Fuerteventura,1,0
2020-08-10,157,145,0,Fuerteventura,1,0
2020-08-11,160,145,0,Fuerteventura,0,0
2020-08-12,163,146,0,Fuerteventura,0,0
2020-08-13,163,147,0,Fuerteventura,0,0
2020-08-14,164,147,0,Fuerteventura,0,0
2020-08-15,164,147,0,Fuerteventura,1,0
2020-08-16,164,147,0,Fuerteventura,1,0
2020-08-17,166,148,0,Fuerteventura,1,0
2020-08-18,172,149,0,Fuerteventura,1,0
2020-08-19,181,149,0,Fuerteventura,0,0
2020-08-20,184,151,0,Fuerteventura,0,0
2020-08-21,189,151,0,Fuerteventura,0,0
2020-08-22,202,153,0,Fuerteventura,1,0
2020-08-23,202,154,0,Fuerteventura,1,0
2020-08-24,203,154,0,Fuerteventura,1,0
2020-08-25,209,160,0,Fuerteventura,1,0
2020-08-26,224,162,0,Fuerteventura,0,0
2020-08-27,230,165,0,Fuerteventura,2,0
2020-08-28,236,173,0,Fuerteventura,2,1
2020-08-29,264,176,0,Fuerteventura,2,1
2020-08-30,282,178,0,Fuerteventura,2,1
2020-08-31,290,186,0,Fuerteventura,3,0
2020-12-01,912,850,4,Fuerteventura,1,0
2020-12-02,923,850,4,Fuerteventura,1,0
2020-12-03,925,858,4,Fuerteventura,1,0
2020-12-04,931,866,4,Fuerteventura,1,0
2020-12-05,931,868,4,Fuerteventura,0,0
2020-12-06,934,873,4,Fuerteventura,0,0
2020-12-07,935,880,4,Fuerteventura,1,0
2020-12-08,935,880,4,Fuerteventura,2,0
2020-12-09,939,888,4,Fuerteventura,2,0
2020-12-10,941,888,4,Fuerteventura,1,0
2020-12-11,941,892,4,Fuerteventura,1,0
2020-12-12,942,898,4,Fuerteventura,1,0
2020-12-13,944,902,4,Fuerteventura,1,0
2020-12-14,945,906,4,Fuerteventura,2,0
2020-12-15,950,909,4,Fuerteventura,1,0
2020-12-16,952,915,4,Fuerteventura,0,0
2020-12-17,957,920,4,Fuerteventura,0,0
2020-12-18,960,921,4,Fuerteventura,2,0
2020-12-19,968,923,4,Fuerteventura,1,0
2020-12-20,968,923,4,Fuerteventura,1,0
2020-12-21,969,923,4,Fuerteventura,1,0
2020-12-22,978,923,4,Fuerteventura,2,0
2020-12-23,981,925,4,Fuerteventura,2,0
2020-12-24,985,927,4,Fuerteventura,2,1
2020-12-25,987,931,4,Fuerteventura,1,0
2020-12-26,989,931,4,Fuerteventura,1,0
2020-12-27,990,933,4,Fuerteventura,1,0
2020-12-28,990,940,4,Fuerteventura,2,0
2020-12-29,998,942,4,Fuerteventura,NA,NA
2020-02-25,0,0,0,Fuerteventura,NA,NA
2020-02-27,0,0,0,Fuerteventura,NA,NA
2020-02-28,0,0,0,Fuerteventura,NA,NA
2020-02-29,0,0,0,Fuerteventura,NA,NA
2020-01-31,0,0,0,Fuerteventura,NA,NA
2020-07-01,86,58,0,Fuerteventura,0,0
2020-07-02,87,61,0,Fuerteventura,1,0
2020-07-03,89,61,0,Fuerteventura,0,0
2020-07-04,89,61,0,Fuerteventura,0,0
2020-07-06,89,61,0,Fuerteventura,0,0
2020-07-08,89,61,0,Fuerteventura,0,0
2020-07-09,89,61,0,Fuerteventura,0,0
2020-07-10,90,65,0,Fuerteventura,0,0
2020-07-11,90,66,0,Fuerteventura,0,0
2020-07-12,90,66,0,Fuerteventura,0,0
2020-07-13,91,69,0,Fuerteventura,0,0
2020-07-14,91,86,0,Fuerteventura,0,0
2020-07-15,95,86,0,Fuerteventura,0,0
2020-07-16,96,86,0,Fuerteventura,1,0
2020-07-17,97,87,0,Fuerteventura,0,0
2020-07-18,97,88,0,Fuerteventura,0,0
2020-07-19,143,88,0,Fuerteventura,0,0
2020-07-20,143,90,0,Fuerteventura,0,0
2020-07-21,143,90,0,Fuerteventura,1,1
2020-07-22,143,90,0,Fuerteventura,0,0
2020-07-23,143,98,0,Fuerteventura,0,0
2020-07-24,143,112,0,Fuerteventura,0,0
2020-07-25,144,115,0,Fuerteventura,0,0
2020-07-26,144,116,0,Fuerteventura,0,0
2020-07-27,144,117,0,Fuerteventura,0,0
2020-07-28,144,118,0,Fuerteventura,0,0
2020-07-29,145,135,0,Fuerteventura,0,0
2020-07-30,146,136,0,Fuerteventura,0,0
2020-07-31,146,143,0,Fuerteventura,0,0
2020-06-01,45,45,0,Fuerteventura,0,0
2020-06-02,45,45,0,Fuerteventura,0,0
2020-06-03,45,45,0,Fuerteventura,0,0
2020-06-04,46,45,0,Fuerteventura,0,0
2020-06-05,46,45,0,Fuerteventura,0,0
2020-06-06,46,45,0,Fuerteventura,0,0
2020-06-07,46,45,0,Fuerteventura,0,0
2020-06-08,46,45,0,Fuerteventura,0,0
2020-06-09,46,45,0,Fuerteventura,1,0
2020-06-10,46,45,0,Fuerteventura,0,0
2020-06-11,46,45,0,Fuerteventura,0,0
2020-06-12,46,45,0,Fuerteventura,1,0
2020-06-13,46,45,0,Fuerteventura,1,0
2020-06-14,46,45,0,Fuerteventura,1,0
2020-06-15,46,46,0,Fuerteventura,0,0
2020-06-16,46,46,0,Fuerteventura,1,0
2020-06-17,60,46,0,Fuerteventura,0,0
2020-06-18,60,46,0,Fuerteventura,1,0
2020-06-19,60,46,0,Fuerteventura,1,0
2020-06-20,71,46,0,Fuerteventura,0,0
2020-06-21,71,46,0,Fuerteventura,0,0
2020-06-22,71,46,0,Fuerteventura,0,0
2020-06-23,77,46,0,Fuerteventura,1,0
2020-06-24,79,47,0,Fuerteventura,0,0
2020-06-25,79,47,0,Fuerteventura,0,0
2020-06-26,79,47,0,Fuerteventura,0,0
2020-06-27,79,47,0,Fuerteventura,0,0
2020-06-28,79,47,0,Fuerteventura,2,0
2020-06-29,79,47,0,Fuerteventura,0,0
2020-06-30,83,51,0,Fuerteventura,0,0
2020-03-03,0,0,0,Fuerteventura,NA,NA
2020-03-04,0,0,0,Fuerteventura,NA,NA
2020-03-05,0,0,0,Fuerteventura,NA,NA
2020-03-06,0,0,0,Fuerteventura,NA,NA
2020-03-07,1,0,0,Fuerteventura,NA,NA
2020-03-08,1,0,0,Fuerteventura,NA,NA
2020-03-09,1,0,0,Fuerteventura,NA,NA
2020-03-10,1,0,0,Fuerteventura,NA,NA
2020-03-11,1,0,0,Fuerteventura,NA,NA
2020-03-12,1,0,0,Fuerteventura,NA,NA
2020-03-13,1,0,0,Fuerteventura,NA,NA
2020-03-14,3,0,0,Fuerteventura,NA,NA
2020-03-15,6,0,0,Fuerteventura,NA,NA
2020-03-16,6,0,0,Fuerteventura,NA,NA
2020-03-17,11,0,0,Fuerteventura,NA,NA
2020-03-18,12,1,0,Fuerteventura,NA,NA
2020-03-19,13,1,0,Fuerteventura,NA,NA
2020-03-20,14,1,0,Fuerteventura,NA,NA
2020-03-21,18,1,0,Fuerteventura,NA,NA
2020-03-22,19,1,0,Fuerteventura,NA,NA
2020-03-23,19,1,0,Fuerteventura,0,0
2020-03-24,24,1,0,Fuerteventura,1,0
2020-03-25,27,1,0,Fuerteventura,1,0
2020-03-26,28,1,0,Fuerteventura,2,0
2020-03-27,30,1,0,Fuerteventura,3,1
2020-03-28,31,5,0,Fuerteventura,3,1
2020-03-29,32,6,0,Fuerteventura,2,2
2020-03-30,33,9,0,Fuerteventura,2,2
2020-03-31,33,10,0,Fuerteventura,3,1
2020-05-01,44,40,0,Fuerteventura,3,2
2020-05-02,44,41,0,Fuerteventura,3,2
2020-05-03,44,41,0,Fuerteventura,2,2
2020-05-04,44,41,0,Fuerteventura,3,1
2020-05-05,44,42,0,Fuerteventura,1,1
2020-05-06,44,42,0,Fuerteventura,1,1
2020-05-07,44,42,0,Fuerteventura,1,1
2020-05-08,44,42,0,Fuerteventura,1,1
2020-05-09,44,42,0,Fuerteventura,2,1
2020-05-10,44,42,0,Fuerteventura,1,1
2020-05-11,44,42,0,Fuerteventura,3,1
2020-05-12,44,42,0,Fuerteventura,1,1
2020-05-13,45,42,0,Fuerteventura,1,1
2020-05-14,45,42,0,Fuerteventura,1,1
2020-05-15,45,42,0,Fuerteventura,1,1
2020-05-16,45,42,0,Fuerteventura,1,1
2020-05-17,45,42,0,Fuerteventura,1,1
2020-05-18,45,42,0,Fuerteventura,2,1
2020-05-19,45,42,0,Fuerteventura,1,1
2020-05-20,45,42,0,Fuerteventura,2,1
2020-05-21,45,42,0,Fuerteventura,1,1
2020-05-22,45,43,0,Fuerteventura,1,1
2020-05-23,45,43,0,Fuerteventura,1,1
2020-05-24,45,43,0,Fuerteventura,2,1
2020-05-25,45,44,0,Fuerteventura,3,0
2020-05-26,45,44,0,Fuerteventura,1,0
2020-05-27,45,45,0,Fuerteventura,0,0
2020-05-28,45,45,0,Fuerteventura,0,0
2020-05-29,45,45,0,Fuerteventura,0,0
2020-05-30,45,45,0,Fuerteventura,2,0
2020-05-31,45,45,0,Fuerteventura,0,0
2020-11-01,772,725,3,Fuerteventura,3,0
2020-11-02,774,726,3,Fuerteventura,1,0
2020-11-03,783,729,3,Fuerteventura,3,0
2020-11-04,791,729,3,Fuerteventura,2,0
2020-11-05,797,731,3,Fuerteventura,2,0
2020-11-06,803,735,3,Fuerteventura,2,0
2020-11-07,808,743,3,Fuerteventura,2,0
2020-11-08,808,746,3,Fuerteventura,3,0
2020-11-09,812,754,3,Fuerteventura,1,0
2020-11-10,821,757,3,Fuerteventura,2,0
2020-11-11,830,763,3,Fuerteventura,4,0
2020-11-12,835,766,3,Fuerteventura,4,1
2020-11-13,845,776,3,Fuerteventura,4,1
2020-11-14,850,782,3,Fuerteventura,4,1
2020-11-15,852,786,4,Fuerteventura,5,1
2020-11-16,853,788,4,Fuerteventura,4,1
2020-11-17,858,791,4,Fuerteventura,3,1
2020-11-18,860,791,4,Fuerteventura,3,1
2020-11-19,861,796,4,Fuerteventura,3,0
2020-11-20,866,805,4,Fuerteventura,3,0
2020-11-21,871,808,4,Fuerteventura,3,0
2020-11-22,873,810,4,Fuerteventura,2,0
2020-11-23,875,823,4,Fuerteventura,4,0
2020-11-24,884,825,4,Fuerteventura,3,1
2020-11-25,893,827,4,Fuerteventura,3,1
2020-11-26,897,835,4,Fuerteventura,3,1
2020-11-27,898,836,4,Fuerteventura,3,1
2020-11-28,900,840,4,Fuerteventura,5,1
2020-11-29,900,841,4,Fuerteventura,3,1
2020-11-30,904,844,4,Fuerteventura,2,0
2020-10-01,661,509,2,Fuerteventura,6,3
2020-10-02,669,516,2,Fuerteventura,8,3
2020-10-03,676,525,2,Fuerteventura,8,3
2020-10-04,679,529,2,Fuerteventura,10,2
2020-10-05,682,551,2,Fuerteventura,10,2
2020-10-06,688,565,2,Fuerteventura,5,2
2020-10-07,690,581,2,Fuerteventura,6,2
2020-10-08,697,602,2,Fuerteventura,7,2
2020-10-09,699,610,2,Fuerteventura,4,2
2020-10-10,706,623,2,Fuerteventura,3,2
2020-10-11,706,637,2,Fuerteventura,5,2
2020-10-12,706,645,2,Fuerteventura,4,2
2020-10-13,707,648,2,Fuerteventura,3,3
2020-10-14,712,665,2,Fuerteventura,5,3
2020-10-15,717,671,2,Fuerteventura,3,3
2020-10-16,721,678,2,Fuerteventura,3,3
2020-10-17,721,679,2,Fuerteventura,4,3
2020-10-18,724,681,2,Fuerteventura,3,3
2020-10-19,724,687,2,Fuerteventura,3,2
2020-10-20,734,688,3,Fuerteventura,4,1
2020-10-21,734,694,3,Fuerteventura,3,1
2020-10-22,736,694,3,Fuerteventura,4,1
2020-10-23,740,695,3,Fuerteventura,3,1
2020-10-24,741,702,3,Fuerteventura,4,1
2020-10-25,741,702,3,Fuerteventura,3,1
2020-10-26,742,708,3,Fuerteventura,3,1
2020-10-27,745,713,3,Fuerteventura,3,1
2020-10-28,752,714,3,Fuerteventura,2,0
2020-10-29,763,714,3,Fuerteventura,3,0
